2018-11-15 15:06:30, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:06:40, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:06:50, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:00, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:10, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:20, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:30, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:40, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:07:50, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:10, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:20, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:30, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:40, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:08:50, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:10, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:20, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:30, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:40, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:09:50, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:10, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:20, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:30, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:40, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:10:50, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:10, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:20, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:30, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:40, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:11:50, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:12:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:12:10, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:13:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:13:20, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:13:40, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:14:00, 98.0, 0.0, 0.0, 100.0
2018-11-15 15:14:20, 99.0, 0.0, 0.0, 100.0
2018-11-15 15:14:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:15:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:15:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:15:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:16:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:16:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:16:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:17:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:17:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:17:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:18:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:18:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:18:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:19:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:19:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:19:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:20:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:20:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:20:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:21:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:21:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:21:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:22:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:22:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:22:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:23:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:23:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:23:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:24:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:24:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:24:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:25:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:25:20, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:25:40, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:26:00, 100.0, 0.0, 0.0, 100.0
2018-11-15 15:26:20, 100.0, 0.0, 0.0, 100.0
